Name,chr,pos,Relation_to_Island,UCSC_RefGene_Name,UCSC_RefGene_Group,hg,coef,pval,pval_adj
cg20281554,chr10,127586995,S_Shore,FANK1,Body,hg19,-0.0760136046787864,0.00058580401420488,0.0365758427445264
cg15626193,chr5,135736069,OpenSea,,,hg19,-0.125830979328477,0.00070801210071979,0.0401910022115278
cg10728473,chr3,197226514,S_Shore,,,hg19,-0.0498126491394474,8.11429721462157e-06,0.00333476373905201
cg04586579,chr16,82044957,Island,SDR42E1,5'UTR,hg19,0.0514856587288155,0.000157169244094015,0.0177717617176661
cg07122123,chr14,46916080,OpenSea,,,hg19,-0.116114716552847,0.000277079807457573,0.0245292603298083
cg22453039,chr17,54893255,OpenSea,C17orf67,TSS200,hg19,-0.194414924194895,4.61589366916597e-06,0.0024350079936482
cg21028703,chr15,22541305,N_Shelf,,,hg19,-0.0812519591425771,0.00049544159285956,0.0333592239433042
cg23971182,chr8,107058373,OpenSea,,,hg19,-0.0557193476002256,0.000290063097081643,0.0251752219780147
cg26390078,chr5,105233133,OpenSea,,,hg19,-0.132514870236287,0.000100386334639965,0.0136903500101551
cg26544134,chr18,5892753,S_Shore,TMEM200C,TSS1500,hg19,-0.123905731765247,0.000467197859320768,0.032373908161408
cg02944123,chr3,2812875,OpenSea,CNTN4,Body,hg19,-0.105317662891652,1.04375145720536e-05,0.003860995022846
cg16796164,chr3,13827074,OpenSea,,,hg19,-0.104772133800152,3.30263163594041e-05,0.00744656518854966
cg15208525,chr7,147987450,OpenSea,CNTNAP2,Body,hg19,-0.116975025531159,0.000103258851889556,0.0138933953341148
cg04896596,chr8,66157738,OpenSea,,,hg19,-0.0947473793664553,0.000178953426301427,0.019096150286782
cg07221438,chr22,48607198,S_Shore,,,hg19,-0.134898190824472,1.02323000009225e-06,0.00107666839259037
cg17281677,chr12,6658557,S_Shore,IFFO1;IFFO1;IFFO1,Body;TSS1500;Body,hg19,-0.131707756352741,0.00014850641978412,0.0171934512203161
cg07558131,chr16,22929420,S_Shelf,,,hg19,-0.132516724507784,0.000381827958555054,0.0291953705773792
cg09766556,chr8,15096879,S_Shore,SGCZ,TSS1500,hg19,-0.105277661825685,0.000134286583174838,0.0162318442144935
cg11468953,chr11,48034953,OpenSea,PTPRJ;PTPRJ,Body;Body,hg19,-0.110792218662869,8.85599526044724e-07,0.0010045667687342
cg03176917,chr19,15578028,N_Shelf,,,hg19,-0.0856331043751583,4.28430844725511e-06,0.00232322495565619
cg12787292,chr6,170429865,S_Shelf,,,hg19,-0.124504460599306,3.75724966215581e-05,0.00802309764637058
cg15449049,chr3,69812125,OpenSea,MITF;MITF,TSS1500;Body,hg19,-0.120875002368302,0.00102309571357832,0.0489102952435174
cg26971423,chr15,63785031,OpenSea,,,hg19,-0.0722307457046086,0.000179584421545212,0.0191218220764676
cg22813891,chr10,12874395,OpenSea,LOC283070,TSS1500,hg19,-0.106101309415847,0.000197026593061308,0.0201325168562099
cg26387317,chr5,156252791,OpenSea,,,hg19,-0.103473596498512,0.000171746078658038,0.0186258361292365
cg04929703,chr1,91300390,N_Shore,,,hg19,0.0747379620315258,0.000302444128682535,0.0257602585992451
cg20938231,chr3,46627218,OpenSea,,,hg19,-0.0826558153708587,0.00039588768619873,0.0297606888663058
cg07471190,chr20,1097586,N_Shore,PSMF1,5'UTR,hg19,0.0312883187493952,0.00070045855512791,0.0399529100009595
cg19340296,chr6,52288804,S_Shelf,EFHC1,Body,hg19,-0.124530330689159,3.6227767919159e-05,0.00785562118945389
cg16503724,chr3,17130667,OpenSea,PLCL2;PLCL2,Body;Body,hg19,0.0934726637699522,0.000205210851080111,0.0206515781620313
cg20057398,chr11,114493710,OpenSea,,,hg19,-0.0621876976353436,0.000349009934113513,0.0278673168942516
cg22420514,chr7,157997479,S_Shore,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.0582162498849092,0.000367135611388242,0.0286240335235712
cg16006415,chr7,157586294,N_Shore,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.141635179865443,0.000169140965642848,0.0184503741510576
cg09025393,chr1,18438784,S_Shore,IGSF21,Body,hg19,-0.0515262674157025,0.000145501334469152,0.0170159137642178
cg06374204,chr1,167062624,OpenSea,DUSP27,TSS1500,hg19,-0.0767884863754895,0.000346362134886957,0.0277202713500067
cg02298472,chr3,55513773,N_Shore,WNT5A,Body,hg19,-0.100890719014488,0.000985749218757843,0.047953254013148
cg05327187,chr15,25314390,OpenSea,SNORD116-8,TSS1500,hg19,-0.0472726864276659,7.91214092501963e-05,0.0119024801466144
cg00588734,chr2,163466403,OpenSea,KCNH7;KCNH7,Body;Body,hg19,-0.154984326844345,0.000256672358904599,0.0233895443285064
cg27538859,chr1,15106700,OpenSea,KIAA1026;KIAA1026,Body;Body,hg19,-0.106923255239129,5.0537541885833e-06,0.00253968942885425
cg09932774,chr10,112111926,OpenSea,,,hg19,0.0197146567417057,0.000252630465627197,0.0231556294136764
cg24655087,chr15,26416943,OpenSea,,,hg19,-0.126722343952667,7.63319000132336e-06,0.0032179102166696
cg05476182,chr5,133913122,OpenSea,PHF15,Body,hg19,-0.0111006192125881,1.33388771758477e-05,0.00444371693451598
cg23628721,chr6,116332682,OpenSea,FRK,Body,hg19,-0.166596382296438,0.000932548449355734,0.0465242933015302
cg12885484,chr7,6116868,N_Shelf,,,hg19,-0.0821719099384884,8.82716707325991e-05,0.0127324018115143
cg11340881,chr7,157502455,N_Shore,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.134117024402367,0.000536773343243648,0.0348104431190131
cg04749316,chr10,49893346,OpenSea,WDFY4,TSS200,hg19,-0.0953798727428406,0.000314757963551975,0.0263235042690984
cg15792713,chr17,26674270,OpenSea,POLDIP2,3'UTR,hg19,-0.0997842436023932,0.000463522679099204,0.0322227098452537
cg05766921,chr10,69419453,OpenSea,CTNNA3;CTNNA3,5'UTR;5'UTR,hg19,-0.131563541322812,0.000350547767289862,0.0279356320215076
cg07277387,chr15,75315724,N_Shore,PPCDC,TSS1500,hg19,-0.005499896738933,0.000693609984231929,0.0397529273673112
cg25027367,chr17,63100218,S_Shelf,,,hg19,-0.102197433525658,4.88812390999312e-05,0.00917060646364293
cg06621431,chr2,168675141,OpenSea,B3GALT1,TSS200,hg19,-0.104374805176229,7.83698261849619e-05,0.0118530032691973
cg09127759,chr11,125811660,OpenSea,,,hg19,-0.0829654804516399,0.00080733996642359,0.0431507450889988
cg06203976,chr1,159140445,N_Shore,CADM3;CADM3,TSS1500;TSS1500,hg19,-0.112883001028259,0.00102443175302753,0.048949229903609
cg10583322,chr15,66350184,OpenSea,MEGF11,Body,hg19,-0.10511065365756,0.000493447112752803,0.0332730383383866
cg26719542,chr16,50873851,N_Shore,,,hg19,-0.0766286609062066,0.000845985010755656,0.0442013124244782
cg07570537,chr1,205482924,OpenSea,CDK18;CDK18;CDK18,5'UTR;5'UTR;5'UTR,hg19,-0.102865656360928,9.33573477185102e-06,0.0036350091103731
cg11758127,chr1,2002884,N_Shelf,PRKCZ,Body,hg19,-0.140926500543991,4.78413733453821e-06,0.00248379168723782
cg06260647,chr17,65026598,OpenSea,CACNG4,Body,hg19,-0.0545929427528221,0.000512399451552883,0.0339821792405332
cg08160063,chr16,7704961,S_Shore,A2BP1;A2BP1;A2BP1;A2BP1;A2BP1;A2BP1,Body;Body;Body;Body;Body;Body,hg19,-0.151867801505917,5.02967038121959e-05,0.00932032592644506
cg09505136,chr19,17691258,N_Shore,GLT25D1,Body,hg19,0.027535778629383,4.33952052255233e-05,0.00862367096046248
cg12942155,chr3,35721284,OpenSea,ARPP-21;ARPP-21;ARPP-21;ARPP-21,5'UTR;5'UTR;TSS1500;5'UTR,hg19,-0.0260190716509406,0.000787866493292433,0.0426552997376903
cg00111978,chr2,102978529,OpenSea,IL18R1,TSS1500,hg19,-0.156050684758503,1.92602756594176e-05,0.0054936618288453
cg14504826,chr17,38939673,S_Shelf,KRT27,TSS1500,hg19,-0.164600444962771,7.37479364184156e-05,0.0115392605511272
cg04737046,chr7,87109370,OpenSea,,,hg19,-0.0788666138942739,2.88344483147631e-05,0.00690900138863139
cg17161266,chr7,49907002,OpenSea,VWC2,Body,hg19,-0.105451264515879,6.99169898142441e-05,0.0111867183702791
cg02124565,chr7,28469901,OpenSea,CREB5;CREB5,5'UTR;Body,hg19,-0.139359057887107,0.000544445507230824,0.0351257938478392
cg27134730,chr7,124633001,OpenSea,,,hg19,-0.139252035080193,0.000142469550521033,0.0168119209827105
cg07799395,chr5,125577565,OpenSea,,,hg19,-0.13820838015506,0.000569158376420234,0.0359715426050585
cg14001429,chr7,152537589,OpenSea,ACTR3B;ACTR3B,Body;Body,hg19,-0.0482527844991393,0.000389994303848878,0.0295760445806549
cg18819515,chr19,57157114,S_Shelf,,,hg19,-0.0906425613644411,0.00104786515017938,0.0495066407513696
cg16031528,chr8,102449857,OpenSea,,,hg19,-0.126809692279559,2.01026909647683e-05,0.00561863922278744
cg01292613,chr19,56459108,OpenSea,NLRP8,TSS200,hg19,-0.148182079322909,0.000220400709559595,0.0214807227434691
cg18450931,chr3,155422754,OpenSea,PLCH1,TSS1500,hg19,-0.0799448958248733,0.000746075040049193,0.0413820706216093
cg19672873,chr1,222910534,OpenSea,FAM177B,TSS200,hg19,-0.0481627387113689,9.13505702805773e-06,0.00359549905569638
cg14612133,chr5,14406585,OpenSea,TRIO,Body,hg19,-0.0997125813782634,2.20799508988418e-07,0.000451985857315239
cg14986870,chr10,7212868,N_Shore,SFMBT2,Body,hg19,-0.0656572478231457,0.000967014117888536,0.0474758720046802
cg21833776,chr11,114466093,OpenSea,FAM55D;FAM55D,5'UTR;5'UTR,hg19,-0.119466240896111,0.000491268065935002,0.0332076489280206
cg26786037,chr12,109825623,OpenSea,MYO1H,TSS1500,hg19,-0.151340990957183,1.30915746570727e-05,0.0044066734317392
cg03162721,chr17,62660876,S_Shelf,,,hg19,-0.174320407815036,5.23472293538144e-06,0.00258106037396798
cg26068677,chr11,92282995,OpenSea,FAT3,Body,hg19,-0.0934894933306801,7.86963173198803e-05,0.0118612911492587
cg23149881,chr2,113594654,OpenSea,IL1B,TSS1500,hg19,-0.151341515136411,0.000169859920561772,0.0184979527253286
cg06408053,chr10,100680681,OpenSea,HPSE2;HPSE2;HPSE2;HPSE2,Body;Body;Body;Body,hg19,-0.040813732244779,0.000178743394037687,0.0190886116541161
cg05481452,chr11,61717684,OpenSea,BEST1;BEST1;BEST1;BEST1,5'UTR;1stExon;5'UTR;1stExon,hg19,-0.10909180704009,0.000361044812452077,0.0283462428468076
cg14388601,chr7,117468523,OpenSea,CTTNBP2,Body,hg19,-0.144500856476323,0.000709105369830905,0.0402356043879187
cg00958225,chr1,44972477,OpenSea,RNF220,Body,hg19,-0.133211198215326,0.000814019478257827,0.0432849701702523
cg14000856,chr9,86974281,OpenSea,SLC28A3,5'UTR,hg19,-0.147787767657179,4.50598984139722e-05,0.00883107721738825
cg11645155,chr19,47288114,N_Shelf,SLC1A5;SLC1A5;SLC1A5;SLC1A5,1stExon;5'UTR;Body;5'UTR,hg19,-0.0302885144807797,0.000459740911875159,0.0321294717045517
cg08745960,chr22,49690884,OpenSea,,,hg19,-0.0801875114163675,4.45544230517714e-05,0.00876408735948415
cg03884018,chr16,26044240,OpenSea,HS3ST4,Body,hg19,-0.0891282666773671,0.000224237935229186,0.021689484941144
cg14137694,chr9,130683440,N_Shore,,,hg19,0.0377275270310677,0.000122835456878659,0.0154520705499155
cg26688993,chr3,39235001,OpenSea,XIRP1,TSS1500,hg19,-0.101254869155217,2.37527244758979e-05,0.00619433176232585
cg08970655,chr9,125437326,OpenSea,OR1L3,TSS200,hg19,-0.101870734171316,0.00105741014385792,0.0497147636704554
cg04302704,chr16,87701668,N_Shore,JPH3,Body,hg19,-0.0635159261835306,0.000595434713957546,0.0368547889187916
cg02919799,chr17,48070788,Island,DLX3,Body,hg19,0.0629024355360293,0.000289239271328944,0.0251485665066867
cg03485672,chr2,130237627,OpenSea,,,hg19,-0.115977788819612,0.000488282950247186,0.0331051001379076
cg14624773,chr2,33954735,S_Shelf,MYADML,TSS1500,hg19,-0.070185193800975,0.000876643249066741,0.0450612043858422
cg06662568,chr19,13266738,Island,,,hg19,-0.00469746570374026,0.000609885742382052,0.0373077609733023
cg26835675,chr16,13283794,OpenSea,SHISA9,Body,hg19,-0.0998075807307572,0.000678786099090056,0.0392655448703718
cg10864970,chr7,122025659,OpenSea,CADPS2;CADPS2;CADPS2,Body;Body;Body,hg19,-0.0487863279439044,0.00105919710402072,0.0497562752107784
cg12251828,chr7,142560197,OpenSea,EPHB6,5'UTR,hg19,-0.132065346323933,0.000439434345274947,0.0314208766320844
cg27476623,chr11,40139315,OpenSea,LRRC4C,5'UTR,hg19,-0.165503331554396,6.01475969412811e-05,0.0104086106029603
cg12620461,chr2,31441312,OpenSea,CAPN14,TSS1500,hg19,-0.13725706170569,1.32921045127024e-05,0.00443612685301484
cg10099900,chr20,1093733,OpenSea,PSMF1,TSS200,hg19,-0.118955972741347,0.00093355580793395,0.0465340261842421
cg26060817,chr5,14406676,OpenSea,TRIO,Body,hg19,-0.0930266155995818,7.03559956402393e-08,0.000260503029895105
cg24312792,chr1,27337638,N_Shore,FAM46B,Body,hg19,-0.0209587296224791,8.30683658682841e-05,0.0122936169818945
cg00741609,chr10,102893925,Island,TLX1,Body,hg19,-0.073608022741521,0.000330415891337593,0.0270219198992666
cg23860325,chr7,54271152,OpenSea,HPVC1,TSS1500,hg19,-0.101054471889049,0.000716251883775912,0.0404248690457823
cg24321971,chr11,27406919,OpenSea,LGR4,Body,hg19,-0.105215855088422,2.33176185568198e-05,0.00612973806509084
cg17001194,chr11,116216209,OpenSea,,,hg19,-0.129224577143785,4.19259764884142e-06,0.00229179766743354
cg09642090,chr11,125288301,OpenSea,PKNOX2,Body,hg19,-0.121515880001602,0.000703773315618244,0.0400198422071644
cg11843304,chr12,15501337,OpenSea,PTPRO;PTPRO,Body;Body,hg19,-0.159927663802755,0.00061323874724546,0.0374017911613507
cg07942010,chr3,105088098,Island,ALCAM,Body,hg19,-0.00433965203176218,0.000478387918591385,0.0327789263772254
cg09783457,chr4,93126098,OpenSea,,,hg19,-0.16706010931179,0.000120317724852101,0.0152822979449685
cg18663621,chr5,1178277,OpenSea,,,hg19,-0.089205915805966,0.000397842210799612,0.0298499542906962
cg07291349,chr4,40964962,OpenSea,APBB2;APBB2;APBB2,Body;Body;Body,hg19,0.0886278929864381,6.72384346676842e-05,0.0110407496564573
cg20615117,chr11,121370102,OpenSea,SORL1,Body,hg19,-0.1736075872597,0.000456586520061403,0.0320256652503429
cg24523250,chr1,241230132,OpenSea,RGS7,Body,hg19,-0.132817888492037,0.000739425802472104,0.0411697641739566
cg07685034,chr21,47269627,OpenSea,PCBP3;PCBP3,TSS1500;TSS1500,hg19,-0.0811742688045387,3.15924993947803e-06,0.00199114291397585
cg24690060,chr2,77329502,OpenSea,LRRTM4,Body,hg19,-0.144626604160603,7.29305556034383e-05,0.0114908809567392
cg24415213,chr12,52868284,OpenSea,KRT6C,TSS1500,hg19,-0.0837236192096251,0.000846102448687807,0.0442013124244782
cg17961381,chr2,77524119,OpenSea,LRRTM4,Body,hg19,-0.124879785198219,4.80679774096604e-05,0.00911827925265515
cg03339704,chr16,89050731,OpenSea,,,hg19,-0.0882317687024088,0.000998375936564068,0.0482629233657473
cg09373298,chr3,126613533,OpenSea,CHCHD6,Body,hg19,0.0592311002113318,0.000622468001690577,0.0376550926793338
cg18597188,chr14,104178670,N_Shelf,XRCC3;XRCC3;XRCC3,5'UTR;5'UTR;5'UTR,hg19,0.0704640318619749,0.000133080931724414,0.0161585896484558
cg02899730,chr19,50643724,OpenSea,SNAR-D;SNAR-B1;SNAR-B2,TSS200;TSS1500;TSS1500,hg19,-0.0658440090639833,0.000600439656278868,0.0370456234198953
cg00065048,chr1,27962037,S_Shore,FGR,TSS1500,hg19,0.134577444065921,4.96090318515051e-06,0.00252089726621635
cg26140366,chr2,1482385,S_Shore,TPO;TPO;TPO;TPO,Body;Body;Body;Body,hg19,-0.113296507276679,0.000139649040465125,0.0166101012146099
cg09647671,chr20,48530454,N_Shore,SPATA2;SPATA2,5'UTR;TSS200,hg19,0.124492959859564,0.000291617416560672,0.0252264126962577
cg16657724,chr10,50916667,OpenSea,C10orf53,3'UTR,hg19,-0.138652099366838,0.000180623857067353,0.0191721190871403
cg06086990,chr21,31970928,OpenSea,,,hg19,-0.173369689559298,4.44890862854954e-05,0.00875680871882208
cg15732079,chr7,22898516,S_Shelf,,,hg19,-0.1515088067952,0.000109030157860684,0.0144032838630633
cg22960952,chr4,76481169,OpenSea,C4orf26,TSS200,hg19,-0.0810735234501807,4.02440504319269e-05,0.00830363484693709
cg03145386,chr6,167637331,S_Shelf,,,hg19,-0.135097452087366,6.19327428964304e-05,0.010568418666083
cg05227844,chr7,23061725,OpenSea,,,hg19,-0.0937667737654497,0.00026867013473197,0.0240579459347041
cg00753442,chr6,6384659,OpenSea,LOC285780,Body,hg19,-0.0904734782286005,0.000441017615417757,0.0314608914021023
cg02582191,chr2,240970850,OpenSea,OR6B2,TSS1500,hg19,-0.125076413595828,0.000101726389587776,0.0137835103671958
cg03356494,chr13,96158480,OpenSea,CLDN10;CLDN10,Body;Body,hg19,-0.133377225196803,0.000264764419140678,0.0238227279285496
cg06150828,chr4,80247179,OpenSea,NAA11,TSS200,hg19,-0.0184832008141032,0.000245305105390565,0.0227821457083977
cg05915362,chr6,159274480,OpenSea,OSTCL,Body,hg19,-0.00816033556457913,0.000104652263144138,0.0140340475296631
cg13434669,chr1,77013304,OpenSea,ST6GALNAC3;ST6GALNAC3,Body;Body,hg19,-0.0956912749696624,0.000387754234411538,0.029465727892603
cg08992172,chr8,16139694,OpenSea,,,hg19,-0.0502151821587069,3.6240960793588e-06,0.00211036384158271
cg27094846,chr14,57548155,OpenSea,,,hg19,-0.142033261243225,9.2127254232287e-07,0.00101973662452836
cg07657658,chr7,146130429,OpenSea,CNTNAP2,Body,hg19,-0.0927787186747835,3.83896638540122e-05,0.00812720611452092
cg23078228,chr3,64711384,OpenSea,MIR548A2,Body,hg19,-0.155131724090058,3.46787273622021e-05,0.00765751429388651
cg09257914,chr14,101872915,OpenSea,,,hg19,-0.11013744127776,5.97998991072429e-05,0.0103815436303182
cg20127029,chr15,48493779,OpenSea,CTXN2,3'UTR,hg19,-0.085043278687637,0.000352316625678244,0.0279970093634738
cg14178343,chr7,159025011,S_Shore,,,hg19,-0.084035754604767,0.000718602344423299,0.0404954849745411
cg01274878,chr15,31175522,Island,,,hg19,-0.133471241610465,2.96443730848004e-05,0.00702161952222236
cg23149825,chr7,145395722,OpenSea,,,hg19,-0.106915840862942,0.00103143341965055,0.0490996399988816
cg23680787,chr14,104824167,OpenSea,,,hg19,-0.0778889365624074,0.000199814893861563,0.0202999112306457
cg19305938,chr8,28363767,OpenSea,FZD3,Body,hg19,-0.134976788444522,0.000113912963566155,0.0147992585039538
cg11125758,chr14,83591622,OpenSea,,,hg19,-0.144037429264163,0.00106149378432742,0.0498343397694769
cg00003965,chr3,108476878,OpenSea,RETNLB,TSS1500,hg19,-0.16029356385235,0.000118975760219122,0.0151756926781933
cg00250743,chr10,123264130,OpenSea,FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2,Body;Body;Body;Body;Body;Body;Body;Body;Body,hg19,-0.198351185308506,5.38909851519476e-07,0.000761059461505147
cg04687310,chr19,36340507,S_Shelf,NPHS1,Body,hg19,-0.14810625591739,3.58590227561749e-05,0.00782755798183733
cg18333041,chr3,139918866,OpenSea,CLSTN2,Body,hg19,-0.140273277561398,0.000682976169960225,0.0393966030549661
cg09026448,chr5,168852416,OpenSea,,,hg19,-0.132034348051209,0.000314128358369878,0.0263157093048046
cg16462297,chr11,100994089,N_Shelf,PGR,Body,hg19,-0.133173025598114,5.39070857874111e-07,0.000761059461505147
cg18461347,chr7,78947094,OpenSea,MAGI2,Body,hg19,-0.0856933902049473,4.42615447659918e-08,0.000198373185608248
cg07811262,chr16,50871285,N_Shelf,,,hg19,-0.136689787529712,1.75241674243042e-05,0.00520657473935723
cg06839602,chr18,14396583,S_Shelf,,,hg19,-0.132826573018621,8.78721356888024e-08,0.000292271659450349
cg01401465,chr12,29925201,OpenSea,TMTC1,5'UTR,hg19,-0.135646326166905,0.000123865857431356,0.0155667216537492
cg00585621,chr4,100868748,N_Shore,DNAJB14,TSS1500,hg19,0.107284442797091,0.000501006630445382,0.0335507645682478
cg12894250,chr13,46171746,OpenSea,FAM194B,5'UTR,hg19,-0.101387548718681,0.000686670561611707,0.0395167832875898
cg19063654,chr5,156516798,OpenSea,HAVCR2,Body,hg19,-0.118388858345022,0.000651176570124604,0.0384958247089177
cg21203097,chr9,38336757,OpenSea,,,hg19,-0.0507444463233369,0.000715323053223257,0.0403956822919517
cg10976218,chr13,114880761,S_Shore,RASA3,Body,hg19,-0.0582116466113314,6.7037160147397e-07,0.000894107714884495
cg24119500,chr6,69420780,OpenSea,BAI3,Body,hg19,-0.139696300328461,0.000732118224589951,0.0409552110585895
cg05852824,chr15,26543817,OpenSea,,,hg19,-0.0829792199353617,0.000117766083945661,0.0151136668197736
cg18107893,chr19,33166844,Island,ANKRD27;RGS9BP;RGS9BP,TSS1500;1stExon;5'UTR,hg19,0.0708002251367967,0.000131125722767717,0.0160711977568757
cg00588430,chr11,117400424,OpenSea,DSCAML1,Body,hg19,-0.13695949179487,9.69931979573565e-07,0.00104772839019784
cg00757822,chr3,155304922,OpenSea,PLCH1;PLCH1;PLCH1,Body;Body;Body,hg19,-0.103631854961054,0.000294340125556907,0.0253575435357342
cg18603838,chr5,35137278,OpenSea,PRLR,5'UTR,hg19,-0.154566415645809,1.74063747429116e-06,0.00147233921532283
cg11079619,chr7,41742630,N_Shelf,INHBA;LOC285954;INHBA;LOC285954,5'UTR;Body;1stExon;Body,hg19,-0.0835307954150264,1.27497033769376e-06,0.00121162314319139
cg25469406,chr11,134288122,OpenSea,,,hg19,-0.14058673709907,3.90751157135625e-06,0.00219784886865694
cg02442787,chr4,139230014,OpenSea,,,hg19,-0.113412735026277,0.000455580223592922,0.0319810635227598
cg10114877,chr2,204427199,OpenSea,,,hg19,0.155858362984458,6.20877592156457e-06,0.00287700162183667
cg13995651,chr19,55922906,S_Shelf,,,hg19,-0.122299518204663,0.000251065079549223,0.0230743290109288
cg05678758,chr11,70742884,OpenSea,SHANK2,Body,hg19,-0.0863447340015328,0.000670421630534621,0.0390058592497378
cg04469731,chr11,129992359,N_Shore,APLP2;APLP2;APLP2;APLP2;APLP2;APLP2,Body;Body;Body;Body;Body;Body,hg19,-0.13513759216324,8.63173088678716e-07,0.000998985138198532
cg20428989,chr2,216715956,OpenSea,,,hg19,-0.0812286677990666,8.73073802656929e-05,0.0126702993631065
cg15087740,chr1,248112137,OpenSea,OR2L8;OR2L13,TSS200;5'UTR,hg19,-0.0720608991453709,0.000947977152252651,0.0468970995817558
cg12417466,chr3,35683819,S_Shelf,ARPP-21,TSS200,hg19,-0.088990121596711,6.95360167693807e-05,0.0111500647264016
cg10270204,chr14,106374384,OpenSea,,,hg19,-0.0881203575006227,1.0530991634523e-05,0.00387004082089663
cg24242280,chr6,38104580,OpenSea,ZFAND3,Body,hg19,-0.100760601405237,0.000185600188596706,0.0194614913225849
cg00641679,chr8,94230311,OpenSea,,,hg19,-0.162960613139527,7.70771706929447e-06,0.00323542758861678
cg15815843,chr12,8815308,OpenSea,MFAP5;MFAP5,1stExon;5'UTR,hg19,-0.0934809354303586,0.000599520047594275,0.0370084347719096
cg05162358,chr10,123408913,OpenSea,,,hg19,-0.110284767939738,0.000836563801622267,0.0439794250411086
cg11253042,chr10,2056586,OpenSea,,,hg19,-0.119074923375344,0.0004185540685713,0.0306195900900026
cg07129879,chr3,144344430,OpenSea,,,hg19,-0.140896469358381,0.000883230604889917,0.0452900898624503
cg25162588,chr18,42530893,OpenSea,SETBP1,Body,hg19,-0.137911506588384,0.000785313270324956,0.0425782913579126
cg11692181,chr4,2687547,OpenSea,FAM193A,Body,hg19,-0.159701240834937,1.12298243247152e-08,8.9948601040086e-05
cg22402753,chr11,56512503,OpenSea,OR9G4,TSS1500,hg19,-0.120699184052863,0.000307668430312291,0.0259921124310083
cg20014063,chr14,65005951,N_Shore,HSPA2,TSS1500,hg19,-0.0768166592707754,6.14323190500622e-05,0.0105104431476759
cg18773937,chr2,113594611,OpenSea,IL1B,TSS1500,hg19,-0.0857389731807353,0.000242565574107249,0.0226084863947025
cg17778120,chr3,139195319,OpenSea,RBP2;RBP2,1stExon;5'UTR,hg19,-0.098142482836307,0.000548199505887585,0.0352659141240386
cg02954123,chr7,141695316,OpenSea,MGAM,TSS1500,hg19,-0.140856761668942,0.00014193101730993,0.0167786370497924
cg08548066,chr6,27366902,OpenSea,ZNF391,5'UTR,hg19,-0.166504676144555,2.6853758146525e-05,0.00664876382932066
cg12205669,chr14,82086140,OpenSea,,,hg19,-0.142321716732636,1.76117930977326e-05,0.00522075268504388
cg20469421,chr5,29238187,OpenSea,,,hg19,-0.128386229591104,0.000589599203184154,0.0366709551389548
cg02939918,chr6,138726163,Island,HEBP2,Body,hg19,0.0878123075750219,0.000761163620059922,0.0418639991032957
cg03183800,chr7,88423665,OpenSea,ZNF804B;MGC26647,Body;Body,hg19,-0.0958155087425519,0.000250709832866007,0.0230556373263555
cg26875655,chr12,111746046,N_Shelf,CUX2,Body,hg19,-0.113321385039729,0.000189486390709283,0.0197214581346008
cg03046001,chr6,32411075,OpenSea,HLA-DRA,Body,hg19,-0.0981046157511726,0.000158806291927705,0.0178658968491447
cg15362304,chr10,7412942,S_Shelf,SFMBT2,Body,hg19,-0.0403986408859579,5.92555662865885e-05,0.0103236299115453
cg18347762,chr13,91499567,OpenSea,,,hg19,-0.12029319535083,0.00010975571175423,0.0144539164631561
cg10564826,chr22,50478736,OpenSea,TTLL8,Body,hg19,-0.0432982029097158,0.000647331817261647,0.0383717696874195
cg11872478,chr2,96196596,S_Shelf,,,hg19,-0.119417755310572,1.00188853038393e-09,2.06958531792151e-05
cg11843516,chr1,17023283,Island,ESPNP,Body,hg19,-0.0468444139335066,7.83657933029613e-07,0.000958162197992095
cg04315554,chr2,115458559,OpenSea,DPP10,Body,hg19,-0.0956525281212579,0.000129182035383009,0.0159287983811257
cg01513060,chr8,40802449,OpenSea,,,hg19,-0.0829528738434199,0.000645174699722852,0.0383257402977486
cg18816826,chr1,237168540,OpenSea,,,hg19,-0.0848454653639126,1.13566406165781e-05,0.00404102838548918
cg11342331,chr6,161739798,OpenSea,,,hg19,-0.113075132027598,0.00103673379501874,0.0492094101560598
cg14566081,chr5,1938296,OpenSea,,,hg19,-0.10622944308765,0.000963318133150785,0.047361029800704
cg24587349,chr3,163632090,OpenSea,,,hg19,-0.119005227240247,0.000845423111344462,0.0441885287975063
cg17528170,chr2,98866217,OpenSea,VWA3B,Body,hg19,-0.111965807733695,0.00040503631686072,0.0301191083064599
cg01129246,chr4,43032307,OpenSea,GRXCR1,Body,hg19,-0.137268082693521,8.90817408330848e-05,0.0127911111604421
cg14348967,chr4,10160060,OpenSea,,,hg19,-0.128849315839732,1.71525132660263e-05,0.00512720366081493
cg23110957,chr5,1076758,N_Shore,SLC12A7,Body,hg19,-0.0803112409166009,0.00065343444034743,0.0385594705999206
cg09135441,chr12,67073760,OpenSea,GRIP1,TSS1500,hg19,-0.0672607339822906,0.000404503821437877,0.0301080333468496
cg20893172,chr2,708791,OpenSea,,,hg19,-0.0799416791871728,0.000205366816926353,0.020656680755319
